shap_ndvi,shap_population_density,shap_building_density,shap_building_count,shap_road_density,shap_road_count,shap_water_coverage,cell_id,predicted_lst,observed_lst
-0.47135853058608573,1.1683703772859662,0.14396486531009747,0.02093770907066484,0.09777021434364433,0.05178083082970428,0.11910305473839454,66,40.1452828441229,40.526363
-0.38513565224314106,1.0827789299780641,0.14118838024925257,0.022798282404451004,0.09342994072184306,0.042768995730130516,0.1220973923059892,69,40.13464059227708,39.609997
-0.7121122402783022,1.0060757225147854,0.12236686795037925,0.01577710435538085,-0.028400484187550517,0.024379607637092304,0.10926244395898282,70,39.55206334508127,38.806366
0.028877090512925294,1.0217242178106722,0.05102192786092386,-0.046422149362745295,0.1461763956435327,0.029520727716103833,0.13842800580221032,71,40.384040539114146,39.929996
0.3207872566472727,0.8342380261502849,-0.3014983070914452,0.02167254256637812,0.06400677792517195,-0.03200645041998426,0.12703823986260407,72,40.048952408770816,39.929996
0.7985525623639647,0.7397639736188235,-0.11381249268202634,-0.007625434601115122,-0.003262087813981928,0.04550687761372596,0.12081520248902657,73,40.59465292411892,40.56818
0.633073544095962,0.7481567289393656,0.030446271993447578,-0.06824072584094132,0.048518261485295346,0.0036923437991466003,0.12089731361794732,74,40.53125806122074,40.56818
0.758559522951431,0.6669933221370762,-0.2830849242695931,-0.03487369422706171,-0.0071220566085172295,-0.0010477291601321064,0.11177589956066965,75,40.22591466351441,39.902729
0.5130632740476773,0.8288928125558956,0.05146734129905778,-0.037298674488721,0.07871772586492672,0.07156339687480218,0.12192474510192582,76,40.64304494438606,39.959091
0.6253913313861901,0.820350831550858,0.142774929099155,-0.0006413838888042317,0.011417853095841276,0.012521324219985256,-0.017630473389114255,77,40.608898735204626,39.959091
0.5319316287124658,0.6403932112674934,-0.02812892665532315,-0.07636039670206993,-0.10155898413195806,-0.009872744751004987,0.12157850283246267,78,40.09269661370257,39.488182
-0.4286576148190235,0.651132606065511,0.06255957091739084,0.05381918475350635,0.22023585637708315,0.06430756547219771,-0.6673063769498726,79,38.970805114947304,38.922729
-0.17748516988124471,-0.1955452358957425,0.08726919479997114,-0.009076893981825946,-0.06331950248839155,-0.043359023206451526,-4.048281529737687,80,34.56491616273918,35.920906
-0.20742285254033976,0.1400376250126538,0.09564301982319813,-0.013098472806637304,0.07883754291477366,0.10065626075737406,-2.948688435027955,81,36.26067901126358,35.920906
-1.4589646107095406,0.4446004939523475,0.09962895198251187,0.01540093629370793,0.011722621304288822,0.02080678797764927,0.10495866717176147,82,38.25286817110321,37.626362
-1.2896484945803552,0.48542484963402777,0.08792329916339521,0.012407783736923321,0.20853873964810285,0.017140733246229726,0.0956366023456357,83,38.63213783632446,38.851818
-0.7718032713219389,0.7325706158219514,0.14181595672834035,0.027983303362838798,0.012788326123070156,0.027001578837634415,0.11798431095451607,84,39.303055143636925,39.530003
-0.7274610473083905,0.6742009578324378,0.05708375320919694,0.02533556803220757,0.004313246122756915,0.020754823152087754,0.11292225477323244,85,39.181863878944036,39.530003
-0.7856131091415192,0.6716020993432738,0.1598421310906385,0.041783661166055114,0.08151573208204363,0.03379480654237511,0.11803719727371434,86,39.335676841487064,39.824551
-0.6047795779296786,0.6664338749702067,0.13908198663013296,0.03867256698738347,0.14086338096469295,-0.0005055668352357162,0.10604461728507418,87,39.50052560520306,40.610001
0.31047549744420555,1.129841922620755,0.26993181132626864,0.0027516193518959016,0.08919879706389218,0.06605151009335913,0.1273546039101923,88,41.010320084941036,40.542725
-0.4971888199614867,1.020585955205022,0.13408892849388457,0.022593052558277413,0.0898497192071405,-0.0014429684230895465,0.11500727889513263,89,39.89820746910543,40.542725
-0.2866798958582605,1.1622284830714953,0.1429872827877408,0.023734971071008075,0.10249509613534881,0.04613425526693912,0.1230910212765641,90,40.32870553688132,40.399094
-0.28550517075800497,1.233736182668822,0.14022906968966944,0.025449312685869058,0.0747638900121834,0.06406937889242292,0.12279649576852503,91,40.390253482089975,40.526363
-0.37446381728167943,1.0743752889250828,0.13291784386491712,0.022590083336072576,0.08058127774808115,0.05121046219753446,0.12170394647006869,92,40.12362940839059,40.266357
-0.5122107797431695,0.9881247163951773,0.12855334968176094,0.021932708114496227,0.043759627258246045,0.07968547088523745,0.11390907692350792,94,39.87846849264576,40.137272
0.46800397422887785,1.1043979994139457,-0.10491057790519252,-0.0522645270762962,0.016779529711645147,-0.007127802144947363,0.13261501644676194,95,40.572207935805324,39.366364
